33.65,55.31
60.53,63.93
62.66,67.49
67.03,63.62
69.41,67.19
71.26,72.85
73.53,72.41
74.93,74.48
75.53,74.69
78.20,71.43
78.07,75.33
79.92,75.81
80.36,76.45
81.58,66.98
80.81,74.86
82.41,77.81
83.79,71.84
84.37,76.96
84.49,79.37
85.31,79.17
85.68,78.69
86.92,76.65
88.04,79.50
87.73,79.67
88.10,81.03
88.93,82.29
89.16,81.81
90.18,83.64
90.68,83.68
90.90,84.59
91.16,83.92
91.09,84.97
91.55,81.68
91.44,85.48
91.77,85.31
92.41,81.54
92.80,86.60
92.75,81.44
92.15,86.90
93.24,83.34
93.04,87.65
93.51,85.71
93.91,88.77
93.42,82.86
93.78,85.75
94.08,87.17
93.62,86.33
93.96,87.07
94.15,88.02
94.12,86.90
