33.85,54.16
56.43,63.35
63.34,63.93
66.50,66.34
69.67,67.05
72.88,69.94
74.82,74.86
75.95,74.38
76.48,74.79
78.84,71.12
77.80,75.26
79.53,75.47
79.98,77.57
80.58,67.22
80.52,76.08
82.36,78.45
82.32,71.56
83.31,77.84
83.56,78.35
84.43,75.33
84.44,77.23
85.35,77.47
86.34,77.43
86.48,78.62
86.25,76.69
87.47,82.05
87.40,77.88
88.45,82.69
88.81,82.32
89.24,82.42
90.02,81.20
90.37,82.08
90.87,82.69
90.67,83.92
90.47,80.59
90.70,78.89
91.62,85.48
92.44,84.42
92.32,85.82
92.41,85.17
91.97,84.59
92.40,83.61
92.83,86.49
92.18,80.49
91.95,85.58
93.27,86.29
93.88,87.21
94.06,86.09
93.95,84.46
93.93,84.63
