33.56,53.07
58.49,62.91
63.08,57.28
66.85,64.95
69.45,67.76
72.43,69.39
74.70,74.52
75.86,74.52
76.69,74.82
78.79,70.99
78.17,75.64
79.94,75.50
79.75,76.28
80.74,67.66
80.77,76.25
82.54,77.98
82.73,71.09
83.83,77.94
83.62,78.32
84.48,76.04
84.47,77.16
85.66,77.40
86.41,77.98
86.67,78.96
86.43,77.43
87.80,81.47
87.66,79.00
88.66,82.66
89.62,82.66
89.35,83.27
90.07,82.66
90.71,82.35
90.74,83.07
91.49,84.02
91.31,80.79
90.87,78.28
91.36,86.09
92.19,85.44
92.60,85.88
92.51,85.95
92.44,84.56
92.29,83.75
93.06,87.41
92.67,81.95
93.78,85.61
93.39,85.21
93.58,87.75
94.07,86.73
93.61,85.88
94.16,87.21
