36.94,61.42
63.37,60.47
66.84,63.83
69.87,60.71
71.84,71.50
74.21,73.33
74.63,73.09
76.16,75.67
76.97,74.48
77.57,73.63
77.99,77.54
78.90,73.74
80.36,78.52
81.19,75.16
81.81,78.79
83.11,81.03
83.57,74.01
84.64,78.76
85.05,79.74
85.88,81.27
86.36,81.74
87.77,79.37
88.76,82.39
87.91,82.46
89.73,83.14
89.99,84.09
89.91,81.03
90.21,86.12
91.23,84.56
90.36,84.73
91.80,85.07
91.38,84.63
91.76,86.09
92.25,86.87
92.41,86.36
92.17,81.54
92.63,86.70
93.32,86.70
93.28,85.85
93.40,84.59
93.08,88.23
93.28,87.17
93.80,87.72
93.74,85.95
93.87,86.29
94.08,88.19
94.29,85.88
93.84,88.80
94.08,87.61
94.37,89.14
