32.58,48.35
53.63,61.28
63.14,61.69
67.11,65.18
69.86,68.82
72.99,73.74
75.31,73.63
74.65,74.28
76.17,74.14
77.79,72.11
77.67,74.14
78.84,73.94
79.15,76.31
79.88,67.73
80.43,75.74
82.33,77.64
82.26,71.70
82.88,76.52
82.88,77.77
83.73,72.85
83.72,78.05
84.52,75.16
85.73,73.57
85.50,78.96
85.83,78.79
86.82,80.79
87.53,77.50
87.84,82.29
88.29,81.47
88.07,81.51
89.65,81.17
90.49,82.86
90.33,80.83
90.60,83.31
89.76,81.74
91.16,82.80
91.68,84.46
92.56,85.14
92.44,82.56
91.62,83.81
92.59,85.00
92.45,85.48
92.82,83.85
92.66,81.47
92.44,81.47
92.86,85.14
93.50,86.36
93.87,87.04
94.11,84.83
94.11,85.75
