13.89,16.83
20.06,16.83
28.78,17.95
30.97,34.10
34.43,51.34
37.72,51.41
39.64,52.15
40.97,49.07
40.52,55.34
42.12,50.29
42.19,50.93
42.60,52.43
42.78,49.27
42.56,56.77
43.80,54.16
43.44,53.75
42.70,57.18
43.40,54.67
43.80,55.68
43.40,54.33
43.54,55.21
43.23,56.33
42.30,51.27
43.48,56.84
43.28,54.87
44.26,56.09
42.14,51.44
43.36,55.07
44.07,54.43
43.47,53.55
44.21,52.29
44.60,54.67
44.45,56.19
44.29,56.77
44.93,52.09
44.60,54.94
43.91,54.12
43.82,53.38
43.62,58.16
44.11,55.68
43.80,60.54
43.97,55.21
45.08,59.08
44.76,56.26
44.80,57.11
45.05,57.69
44.76,55.55
44.36,52.90
43.96,54.84
45.43,54.53
