14.08,16.83
21.11,16.83
29.82,24.43
32.71,36.21
36.43,53.55
39.20,51.65
40.27,55.58
41.96,48.29
41.59,53.38
43.12,51.78
42.79,50.53
43.76,51.41
43.58,50.15
42.97,56.36
44.87,55.14
44.46,52.83
43.57,57.24
44.00,51.58
44.59,56.40
44.15,53.58
43.84,58.40
44.08,56.80
43.69,52.43
44.48,57.79
44.16,56.33
44.87,56.77
42.74,50.56
43.91,53.85
44.95,52.49
44.53,53.27
44.97,53.89
44.87,54.87
45.05,56.26
45.39,58.13
44.87,52.46
45.38,56.84
45.24,56.33
44.21,53.10
44.76,57.82
44.48,57.58
44.91,60.84
44.74,57.65
45.89,60.30
45.66,56.12
45.93,56.77
45.85,58.84
45.16,56.40
45.58,53.92
43.99,55.58
46.06,55.04
