33.83,55.65
56.92,60.77
62.88,61.01
66.53,66.44
70.29,68.04
72.88,71.29
75.00,75.16
75.73,73.57
76.58,75.09
78.25,71.53
77.73,75.06
79.20,75.67
79.76,76.79
79.99,67.12
80.51,75.57
82.68,77.84
82.03,70.78
83.27,76.79
83.17,77.60
84.41,75.33
84.28,75.94
85.24,77.37
86.36,76.72
86.00,79.88
86.48,77.57
87.83,81.03
87.70,76.65
88.00,82.02
88.86,81.74
89.13,82.29
90.11,83.64
90.06,82.73
90.32,81.10
91.31,84.19
90.61,82.90
90.90,79.17
91.23,85.44
92.45,85.34
92.72,86.46
91.70,83.20
91.80,83.64
92.44,84.26
92.87,85.95
92.40,80.83
92.86,83.88
92.87,85.54
93.87,87.00
93.96,86.90
93.72,86.29
93.66,84.80
