29.52,51.71
57.85,60.37
64.57,67.15
66.09,68.95
68.51,69.66
69.59,73.40
69.99,73.53
70.48,72.82
70.99,73.36
72.05,70.38
72.13,77.16
73.16,78.42
73.14,74.89
74.77,73.74
75.00,78.66
76.06,78.11
76.92,75.64
77.12,79.20
77.09,75.20
78.48,78.18
79.34,81.57
79.16,81.10
81.09,79.50
79.38,82.80
79.71,81.44
80.96,78.32
81.09,83.95
82.82,84.66
83.20,84.15
82.83,80.49
83.19,79.50
83.26,85.75
84.02,85.51
85.43,87.21
85.42,84.39
86.86,84.26
85.41,85.68
86.94,86.77
86.11,87.68
86.62,86.77
86.43,87.65
87.01,88.36
87.17,87.41
87.12,86.94
87.51,88.67
87.83,88.80
88.08,86.09
88.53,87.92
88.06,88.43
89.35,88.09
