38.56,59.38
65.08,68.31
69.71,69.94
72.20,70.95
74.67,74.08
77.09,74.55
80.39,77.47
81.47,76.31
82.68,79.64
85.42,81.34
86.32,81.51
87.98,83.44
88.38,84.59
89.09,80.52
90.44,86.87
91.16,86.43
91.65,86.80
91.55,84.02
91.44,86.60
92.07,87.17
92.76,89.35
92.79,86.94
93.09,88.19
93.69,89.31
93.84,88.80
93.78,88.63
93.23,88.84
93.46,90.43
93.85,90.19
93.73,89.85
94.57,89.89
94.46,88.70
94.27,88.43
94.18,87.58
94.74,88.90
94.46,88.06
94.18,90.67
94.74,90.16
92.94,85.78
93.29,90.06
94.42,90.53
94.48,90.77
94.67,90.26
94.75,90.19
94.83,88.94
94.78,91.75
95.17,88.87
95.12,91.18
95.20,89.85
95.39,91.41
