15.26,20.02
27.29,18.49
37.95,47.91
43.50,44.45
45.50,52.53
45.92,51.95
45.84,57.38
47.23,56.40
47.66,52.97
46.76,52.63
46.59,49.92
48.20,59.11
48.30,55.04
48.37,57.99
49.25,60.81
49.35,56.40
48.33,61.42
49.36,64.23
48.68,60.40
50.41,61.93
49.50,60.71
50.65,66.30
48.22,61.21
50.29,64.44
50.08,58.67
50.82,59.35
49.76,60.47
49.93,59.28
51.09,63.79
50.00,64.95
50.65,61.93
50.90,63.25
50.79,58.74
50.53,59.96
49.61,62.78
50.56,61.83
51.21,64.54
50.91,57.75
50.24,61.05
50.23,64.03
50.12,64.98
50.24,63.83
50.91,59.96
51.26,62.64
51.07,60.88
51.12,63.62
50.56,62.10
50.92,58.81
50.15,58.09
51.67,61.49
