16.73,38.07
40.85,53.75
51.47,53.34
55.28,59.04
55.55,56.67
56.34,64.68
56.92,57.11
57.39,59.45
56.83,63.76
56.88,69.77
56.92,61.35
57.11,55.75
57.82,62.20
57.88,61.42
58.01,57.31
58.11,60.77
58.32,58.30
58.68,58.87
57.70,58.53
58.64,61.86
58.96,57.65
58.94,60.74
58.46,55.62
59.00,61.76
58.57,61.55
58.15,60.03
59.00,62.20
58.60,59.28
58.60,66.58
59.34,67.83
59.82,64.23
59.94,62.95
59.24,56.80
58.88,55.99
58.64,63.22
59.66,57.62
59.87,59.42
59.83,56.87
59.47,61.62
59.64,62.81
58.99,58.03
58.69,63.28
59.71,56.19
60.01,57.96
59.94,59.93
59.55,60.20
59.47,57.24
59.94,59.59
59.22,56.67
60.24,66.78
