19.67,48.32
52.38,59.55
58.60,62.71
60.28,61.38
60.94,66.95
61.58,66.75
61.55,63.39
62.27,64.44
62.04,69.22
62.02,70.21
63.15,65.73
63.42,61.86
63.08,70.21
63.79,63.59
62.91,64.30
63.48,67.87
64.57,66.03
63.66,70.24
64.66,63.52
64.68,63.90
64.69,66.54
65.72,70.65
64.45,59.79
64.21,68.65
65.03,60.74
64.23,71.77
65.30,66.20
64.83,67.19
66.02,62.84
64.58,71.29
65.57,70.92
65.38,65.86
66.16,60.40
65.15,69.70
65.42,69.83
66.28,63.79
65.87,71.43
65.60,67.36
65.48,71.16
65.97,71.70
66.10,62.95
66.15,65.56
66.44,69.29
66.80,72.07
66.85,64.74
67.38,71.46
66.06,67.80
66.46,73.97
67.53,64.98
67.98,72.07
