14.24,16.83
23.84,14.25
31.56,34.00
36.64,40.65
40.45,57.48
42.34,51.27
42.37,54.36
44.07,57.38
43.99,52.70
44.42,54.60
44.26,49.03
45.29,57.75
45.02,51.44
44.29,57.52
46.01,56.06
46.10,54.80
44.86,59.28
45.27,51.88
45.65,57.52
46.11,57.38
45.80,59.55
45.95,60.37
45.14,56.33
46.48,62.98
46.23,57.38
46.94,59.25
44.65,52.49
45.84,56.09
46.95,55.24
45.78,57.75
46.86,54.26
46.57,58.60
46.29,58.53
46.95,60.43
46.75,53.99
46.82,60.23
46.78,59.65
45.95,56.09
46.27,57.01
46.31,59.48
46.18,60.43
46.37,60.43
47.09,59.93
47.09,60.37
47.28,58.47
47.58,60.43
46.76,59.38
46.65,55.11
46.26,58.33
47.77,59.42
