13.74,16.83
19.18,16.83
27.64,16.83
29.64,31.86
32.71,45.40
36.04,49.27
38.18,51.78
39.34,50.59
39.73,55.92
40.79,48.18
41.25,54.02
41.27,49.34
41.70,48.39
41.77,55.51
42.64,55.01
42.38,54.50
41.50,52.90
42.27,55.04
42.55,55.55
42.61,55.65
42.42,55.96
41.85,54.43
41.89,51.75
42.93,56.02
42.22,55.82
43.48,53.58
41.08,57.45
42.57,55.48
43.13,53.92
42.64,52.60
43.53,54.09
43.62,54.43
43.93,55.24
43.57,57.41
44.26,51.99
43.66,53.51
42.71,55.92
43.10,52.19
43.34,60.47
42.97,56.23
43.13,57.45
43.25,55.28
43.81,58.70
44.25,55.34
44.52,57.14
44.15,59.62
43.63,54.67
43.54,51.54
43.35,53.04
44.76,54.50
