16.35,34.03
37.38,50.76
49.31,54.63
53.10,56.19
53.06,57.35
54.62,63.56
54.67,55.62
55.96,59.89
55.60,62.10
55.51,68.65
55.14,61.25
55.79,54.67
56.62,61.96
56.87,59.96
56.86,56.60
57.05,60.74
56.90,58.57
57.30,58.81
56.72,59.35
57.36,60.98
57.48,57.24
57.60,61.28
56.66,55.72
57.56,61.42
57.59,60.16
57.39,61.08
56.98,61.15
57.36,58.53
57.58,64.78
57.94,66.88
58.16,64.40
58.62,61.38
58.22,57.72
57.64,55.62
56.99,62.16
58.76,59.82
58.53,59.21
58.38,57.31
57.83,61.59
58.28,62.00
57.81,57.38
57.25,63.22
58.08,57.24
58.35,58.43
58.35,60.40
58.19,60.84
58.07,56.77
58.76,58.30
58.20,57.79
59.11,65.39
