33.41,53.21
58.28,57.96
63.93,58.74
66.63,65.49
69.42,67.09
72.17,70.75
74.05,74.04
75.80,74.82
76.93,74.96
78.41,69.29
78.39,75.60
80.01,75.77
80.29,77.60
81.01,67.90
81.08,75.23
82.28,77.84
83.26,72.75
84.24,77.77
84.33,79.64
84.94,76.86
85.11,79.03
86.29,77.74
87.58,79.50
87.45,80.73
87.55,79.54
88.49,81.51
88.76,78.66
88.98,82.59
89.87,83.20
90.00,83.88
90.53,81.61
91.32,83.10
91.55,83.27
91.34,85.58
91.21,83.95
91.93,81.47
92.12,86.70
92.89,85.92
92.57,86.63
92.59,86.60
92.44,86.60
92.95,86.02
93.87,86.90
93.39,81.40
93.78,86.22
92.64,85.41
93.24,86.05
94.15,86.19
93.84,86.09
93.28,85.61
