idx	label	predict	correct	time
0	4	4	1	0:00:04.272084
1	4	4	1	0:00:04.263470
2	4	4	1	0:00:04.198555
3	4	4	1	0:00:04.219007
4	4	4	1	0:00:04.204078
5	4	4	1	0:00:04.228730
6	4	4	1	0:00:04.174747
7	4	4	1	0:00:04.228793
8	4	4	1	0:00:04.159893
9	4	4	1	0:00:04.165727
10	4	4	1	0:00:04.170578
11	4	4	1	0:00:04.155950
12	4	4	1	0:00:04.160280
13	4	4	1	0:00:04.151200
14	4	4	1	0:00:04.146837
15	4	4	1	0:00:04.158643
16	4	4	1	0:00:04.144144
17	4	4	1	0:00:04.137938
18	4	4	1	0:00:04.149318
19	4	4	1	0:00:04.136033
20	4	4	1	0:00:04.139625
21	4	4	1	0:00:04.151150
22	4	4	1	0:00:04.134857
23	4	4	1	0:00:04.158962
24	4	4	1	0:00:04.137877
25	4	4	1	0:00:04.146388
26	4	4	1	0:00:04.187928
27	4	4	1	0:00:04.159131
28	4	4	1	0:00:04.181070
29	4	4	1	0:00:04.145853
30	4	4	1	0:00:04.149893
31	3	4	0	0:00:04.170449
32	3	4	0	0:00:04.139173
33	3	4	0	0:00:04.174696
34	3	4	0	0:00:04.142722
35	3	4	0	0:00:04.150458
36	3	4	0	0:00:04.162738
37	3	4	0	0:00:04.141615
38	3	4	0	0:00:04.164545
39	3	4	0	0:00:04.206398
40	3	4	0	0:00:04.130310
41	3	4	0	0:00:04.132414
42	3	4	0	0:00:04.136014
43	3	4	0	0:00:04.136208
44	3	3	1	0:00:04.136965
45	3	4	0	0:00:04.142685
46	3	4	0	0:00:04.156211
47	3	4	0	0:00:04.150870
48	3	4	0	0:00:04.148810
49	3	4	0	0:00:04.140640
50	3	4	0	0:00:04.134166
51	3	4	0	0:00:04.205353
52	3	4	0	0:00:04.197480
53	3	4	0	0:00:04.194754
54	3	4	0	0:00:04.170732
55	5	5	1	0:00:04.125652
56	5	5	1	0:00:04.200067
57	5	5	1	0:00:04.138283
58	5	5	1	0:00:04.172572
59	5	5	1	0:00:04.365864
60	5	5	1	0:00:04.213633
61	5	5	1	0:00:04.714387
62	5	5	1	0:00:04.338753
63	5	5	1	0:00:04.232887
64	5	5	1	0:00:04.195273
65	5	5	1	0:00:04.197938
66	5	5	1	0:00:04.223363
67	5	5	1	0:00:04.201392
68	5	5	1	0:00:04.217655
69	5	5	1	0:00:04.205433
70	5	5	1	0:00:04.191475
71	5	5	1	0:00:04.220557
72	5	5	1	0:00:04.200326
73	5	5	1	0:00:04.218942
74	5	5	1	0:00:04.201288
75	5	5	1	0:00:04.218277
76	5	5	1	0:00:04.207391
77	5	5	1	0:00:04.201441
78	5	5	1	0:00:04.345148
79	0	0	1	0:00:04.175942
80	0	0	1	0:00:04.169692
81	0	0	1	0:00:04.291232
82	0	0	1	0:00:04.286238
83	0	0	1	0:00:04.196876
84	0	0	1	0:00:04.173793
85	0	4	0	0:00:04.166522
86	0	0	1	0:00:04.216876
87	0	4	0	0:00:04.168485
88	0	4	0	0:00:04.207081
89	0	0	1	0:00:04.183465
90	0	0	1	0:00:04.187081
91	0	0	1	0:00:04.187039
92	0	0	1	0:00:04.179152
93	0	0	1	0:00:04.214831
94	0	4	0	0:00:04.237228
95	0	4	0	0:00:04.176413
96	0	0	1	0:00:04.295663
97	0	0	1	0:00:04.205448
98	0	0	1	0:00:04.183100
99	0	0	1	0:00:04.173753
100	0	0	1	0:00:04.186687
101	0	0	1	0:00:04.202805
102	0	0	1	0:00:04.169966
103	0	0	1	0:00:04.169054
104	0	0	1	0:00:04.183230
105	0	4	0	0:00:04.183923
106	0	0	1	0:00:04.197674
107	0	0	1	0:00:04.181120
108	0	4	0	0:00:04.177584
109	2	0	0	0:00:04.175820
