15.81,29.28
31.77,38.48
44.98,53.21
48.27,47.81
50.45,57.35
50.71,58.60
51.26,59.31
52.12,57.62
52.87,61.86
52.34,64.20
52.00,61.28
52.54,56.50
53.50,59.96
53.33,59.18
53.85,57.82
53.99,61.52
53.69,59.38
53.65,61.69
53.63,62.03
54.88,61.05
54.30,59.55
54.88,64.98
53.88,59.55
54.50,61.25
54.84,60.71
54.80,60.64
54.43,60.91
54.96,58.53
55.37,63.28
54.87,66.17
55.62,66.85
55.74,62.20
55.02,58.16
54.87,57.65
54.68,62.13
54.90,62.20
55.78,60.88
55.86,58.09
54.71,62.78
55.14,63.12
54.53,59.82
54.50,63.73
55.45,59.01
55.39,60.64
55.54,60.67
55.66,60.91
55.10,58.91
56.03,58.03
55.40,58.94
55.86,64.78
