18.44,44.69
48.97,58.13
56.38,62.06
58.38,61.83
59.10,65.93
59.43,65.86
60.04,60.26
60.55,60.47
59.64,67.32
59.74,68.95
60.50,62.03
60.35,56.74
60.73,63.59
60.89,62.84
60.81,57.75
61.02,65.22
61.38,60.81
60.96,67.53
61.71,59.28
61.77,66.34
61.94,59.38
61.92,64.47
61.67,58.36
61.81,65.73
62.15,63.18
62.11,69.56
62.11,62.40
60.42,61.05
62.43,69.56
62.11,68.82
62.40,68.92
62.39,66.00
62.69,55.34
63.00,59.59
62.76,63.52
62.80,54.90
62.36,60.50
62.95,56.77
62.65,66.61
62.62,66.64
62.66,59.96
62.46,62.00
63.36,65.22
63.15,64.98
63.14,56.02
63.64,62.33
63.07,61.89
62.79,67.93
63.06,57.62
64.15,72.28
