33.04,53.17
55.86,64.51
63.81,60.60
67.63,63.32
69.65,68.48
72.77,73.36
75.31,74.01
74.80,74.18
76.54,74.38
77.87,72.68
77.57,74.69
79.28,74.35
79.13,76.82
79.87,69.29
80.56,76.35
82.20,77.13
82.30,72.28
82.85,76.04
82.86,78.76
83.56,73.50
84.07,78.83
84.68,75.67
85.91,75.57
85.49,79.10
86.36,79.40
87.47,80.66
87.19,77.50
87.45,81.81
88.48,80.93
87.60,80.45
89.25,80.39
89.76,83.17
90.93,80.35
90.51,83.00
89.69,81.71
91.43,81.47
91.50,83.61
92.56,84.59
92.37,82.35
91.72,83.44
91.53,83.85
92.37,84.97
92.80,83.98
92.61,82.39
93.00,84.63
93.17,84.90
93.51,86.66
93.53,85.78
93.77,83.78
93.46,84.76
