34.55,55.89
61.59,60.64
63.82,60.91
67.04,63.96
70.57,68.51
71.71,71.09
73.20,70.31
72.91,73.09
75.72,73.67
77.30,72.96
77.38,75.20
79.83,75.57
79.49,76.86
81.19,68.44
81.13,75.64
82.64,77.16
83.56,73.87
84.74,77.71
84.82,79.54
85.32,79.23
86.29,81.44
88.17,77.77
88.81,80.86
88.55,81.20
89.02,82.46
89.96,82.93
89.58,80.12
90.52,84.97
91.13,84.26
90.53,84.36
91.40,84.73
91.57,84.63
92.22,85.34
92.75,86.43
92.51,85.44
92.06,83.78
92.78,86.73
92.71,86.73
92.33,85.48
93.53,84.83
93.17,88.26
93.39,87.68
94.08,87.04
93.55,84.93
93.92,85.65
94.02,85.71
94.30,87.41
94.14,87.75
94.15,87.75
94.38,87.48
