33.43,55.62
59.45,63.73
63.55,56.36
66.91,63.90
69.10,67.25
71.89,71.53
74.32,73.87
75.82,73.94
76.56,74.55
78.51,69.16
78.18,75.64
80.13,75.91
80.59,77.74
81.30,67.02
81.13,74.92
82.62,78.15
83.92,73.09
84.36,77.03
84.60,79.67
85.68,78.55
85.79,79.81
87.27,78.42
88.17,78.83
87.96,81.13
88.36,80.49
88.83,82.22
88.86,79.71
90.23,83.71
90.97,83.88
90.86,84.83
91.08,83.98
91.62,84.22
91.87,84.49
91.20,85.58
91.55,84.59
91.68,81.20
92.57,85.95
93.00,85.31
92.52,86.73
92.68,86.12
93.20,88.06
93.27,87.11
93.96,87.92
93.55,82.39
93.69,85.37
93.47,86.12
93.69,87.07
94.23,84.36
94.23,87.21
94.30,87.75
