35.49,56.16
62.27,59.21
64.98,67.63
68.51,65.15
71.76,70.55
72.99,72.58
73.78,71.87
73.98,73.40
76.16,73.43
77.29,75.20
78.32,75.98
79.19,76.55
79.96,77.98
81.45,74.31
81.98,76.18
82.88,79.10
84.25,74.38
85.17,78.45
85.38,80.79
85.95,80.79
87.01,82.86
88.34,81.24
89.23,81.91
89.05,80.69
89.81,82.49
90.40,83.24
90.04,78.86
90.14,84.09
91.51,84.26
91.05,84.76
92.07,84.29
91.55,83.95
92.37,85.78
92.61,86.97
92.64,86.26
92.41,83.14
93.09,87.38
92.97,86.53
93.16,87.11
93.78,83.61
93.19,87.44
93.63,88.16
94.19,86.73
93.99,86.53
93.55,86.16
94.21,87.51
94.56,85.85
94.15,86.26
94.22,87.55
94.44,87.85
